bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59467.063074500395 1.0372784714956396 37.55314564028851 0.17227496756398009 1.0231639018503618 0.08062986489709816 0.02188832512160799 0.1158456875839726 0.467 0.466 0.963 0.963
J-c-o 1D3 True O94 0 59467.32672541692 0.7047867016859226 37.64636948573078 0.1264625891147944 1.0413130337394505 0.07288453686381328 -0.025936935278079314 0.07242176469266169 0.426 0.425 0.986 0.986
