bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 1.0231638509667025 0.08063005859006947 18.41966910107398 0.05914097224013894 18.316563394741884 0.07769077565971222 59467.06307889452 1.0372906590505862 0.467 0.466 0.963 0.963
J-c-o 1D3 True O94 18.994701503630793 0.0746671822186961 1.0355779380166925 0.07335399028056672 18.419778459958163 0.0559790734131537 18.32707309184239 0.05922054811563938 59466.90017406349 0.8111060261733191 0.42 0.419 0.985 0.985
