bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59134.246229481665 8.427253090239468 10.227133609644042 10.439036220873183 0.6678206147241994 9.030544757247018 1.7084836416077653 11.119387857929723 0.536 0.536 0.464 0.464
c-o  True F19 59125.48571746058 0.9510890725555007 9.234117831549938 0.3025913859872464 2.4789791175871723 1.3092114044852294 0.6866607186437417 0.1923529690766136 1.219 1.084 0.2 0.348
c-o  True F99 59125.48496000763 0.9411662399990769 9.012188786017761 0.3001007554271052 2.4853894193148935 1.2948942680926963 0.6264952706761902 0.19096558944815462 0.752 0.748 0.818 0.823
c-o-ztfg  True F19 59124.80229097011 0.5214560879403644 8.938451253936027 0.09003785522196653 1.7469567573111997 0.8427653534935975 0.49809937566908963 0.05960829433086617 1.226 1.099 0.143 0.3
c-o-ztfg  True F99 59124.81212941183 0.5178330055639628 8.711918297743434 0.08884562591450658 1.733552123781162 0.8359634259655334 0.4348129623871958 0.05851528169769364 0.55 0.547 0.994 0.994
c-o-ztfg-ztfr  True F19 59125.07825357747 0.36147205694362006 8.735827569483046 0.07489613708638253 2.0898862741031 0.5814304198796648 0.4638306288705608 0.05068398552529756 0.532 0.5 0.999 1.0
c-o-ztfg-ztfr  True F99 59125.08578223355 0.35064931333743826 8.737613005550134 0.07393852138855979 2.0832148897480227 0.5669079977515427 0.4565511499151365 0.050061051667623487 0.532 0.528 0.999 0.999
c-o-ztfr  True F19 59125.36551703493 0.4364492168435376 9.134256446504532 0.2268666705576119 2.2947315933224623 0.6696994206069582 0.639305047468494 0.16010384884855774 1.525 1.219 0.01 0.14
c-o-ztfr  True F99 59125.35293513918 0.4194943416896257 8.90913733655206 0.2233777464036041 2.275278554841054 0.6491715534352436 0.5762236489627909 0.15810439292112324 0.634 0.628 0.978 0.981
c-ztfg  True F99 59124.73114502666 0.6746154725783858 8.668407252518604 0.11182305540090885 1.74931508232963 1.2409926386078325 0.262257152658693 0.26623247037087727 0.221 0.221 1.0 1.0
c-ztfg-ztfr  True F19 59125.017888726434 0.38997708860625385 8.96354650745934 0.07995781692146159 2.0266595205722657 0.6502706002198576 0.526111048866161 0.05674407584249452 1.605 1.289 0.008 0.102
c-ztfg-ztfr  True F99 59125.02324245908 0.37860695340566713 8.736816920676146 0.07837201190272801 2.020750278939809 0.6337702942846893 0.4604307849885014 0.055647146338706405 0.377 0.374 1.0 1.0
c-ztfr  True F99 59125.34388818824 0.4603276321648961 9.056019072329 0.30870410136269677 2.2712610686790757 0.7452746451069243 0.697703227610702 0.22990675743636932 0.456 0.451 0.989 0.99
J 1D3 True F99 59126.33340946217 2.545263447689532 7.971978445544973 92.26895063875395 10.752167855619724 399.20568049793377 0.11129742778854021 30.40532561324017 -1 -1 -1 -1
J 2D True F99 59126.16452787439 1.9893477548900047 7.031415811603583 72.43759693050731 -11.320436222198797 60.988206664011656 -0.10631396930796658 26.505378820422088 -1 -1 -1 -1
J-c 1D3 True F99 59126.41425268846 0.3261932304557308 9.075755769141331 0.39783397063299564 3.7040695961916956 3.6729594677239152 0.5643153435988788 0.12158711309845313 0.153 0.152 0.989 0.989
J-c 2D True F99 59126.04025517583 0.4588341710101553 8.86971660959766 0.4004391759913966 2.6657017522533013 3.362696914723559 0.4068984475018854 0.12915076693992808 0.19 0.189 0.98 0.98
J-c-o 1D3 True F99 59126.272869405635 0.3169018645422524 8.882004076778646 0.13276484013973075 3.1598668127026954 1.01713246228916 0.5069896094085831 0.059972564426643095 0.78 0.75 0.799 0.835
J-c-o 2D True F99 59125.81671664018 0.476182905545496 8.649480036276215 0.1484569542219751 2.514929578511928 1.0974952630950727 0.3502652499759081 0.07075094143839451 0.866 0.829 0.676 0.731
J-c-o-ztfg 1D3 True F99 59125.924704538695 0.35697078893974243 8.811315800033121 0.08419136975429659 3.2040918463964725 0.8480869736450037 0.4669796297153978 0.03898808132526211 0.647 0.64 0.971 0.974
J-c-o-ztfg 2D True F99 59125.4296089936 0.4596880833860356 8.71150993336379 0.08677383276134042 2.4880704749938705 0.892068532602453 0.37733538473140993 0.04212770660352604 0.686 0.639 0.95 0.974
J-c-o-ztfg-ztfr 1D3 True F99 59125.697258176704 0.3087794768347011 8.775338174378286 0.06578543868493283 2.80520247733601 0.5762721571254096 0.4602128535395032 0.03562282647240753 0.616 0.604 0.995 0.996
J-c-o-ztfg-ztfr 2D True F19 59125.12839245466 0.35888277268339225 8.682803521250772 0.06585171548216022 2.113014797162669 0.5882517623478947 0.4080788957039867 0.03840890533148354 0.771 0.543 0.92 0.999
J-c-o-ztfg-ztfr 2D True F99 59125.13274500998 0.35868490621522975 8.913439484960751 0.0661162625157584 2.1201074057401446 0.5881810676313799 0.4669538537000453 0.038651134980792326 1.501 1.144 0.004 0.194
J-c-o-ztfr 1D3 True F99 59125.935079837815 0.3106378908722393 8.807529119856614 0.0938323653518893 2.926500784098315 0.6141777589559971 0.47733670058653443 0.05209024013159483 0.714 0.69 0.939 0.955
J-c-o-ztfr 2D True F99 59125.51693852035 0.36850201549739797 8.586777673447006 0.10319193587244593 2.445969294384801 0.640307162940385 0.3242763307910752 0.06006892347817699 0.724 0.698 0.93 0.95
J-c-ztfg 1D3 True F99 59126.03069456419 0.36667965338551906 8.842227835992022 0.11227435498090112 3.532768184658935 1.2144586342094774 0.4718568053102339 0.04449118974588807 0.476 0.463 0.984 0.987
J-c-ztfg 2D True F99 59125.43312867039 0.5116247451458047 8.74564858923542 0.11248333493059198 2.6305149302184976 1.2087494541558599 0.3475033383936603 0.05077120978548403 0.309 0.306 0.999 0.999
J-c-ztfg-ztfr 1D3 True F99 59125.743260424206 0.32150244549863655 8.777763203827082 0.07049540924706015 2.840857843452752 0.6467595526238946 0.4597314011511109 0.0367524805340433 0.512 0.499 0.997 0.998
J-c-ztfg-ztfr 2D True F99 59125.43358610361 0.3525611803563173 8.690287990591633 0.07060237618398507 2.4554357913129046 0.6574745705546583 0.3809312623232275 0.038216625472764276 0.597 0.509 0.984 0.997
J-c-ztfr 1D3 True F99 59126.01020449069 0.31564466257262824 8.813562895733567 0.10081602049507415 2.9567718102853577 0.7052585501081594 0.4797439195208067 0.053057127465139256 0.625 0.588 0.934 0.955
J-c-ztfr 2D True F99 59125.57987562498 0.3878657795592382 8.592406384792813 0.11090676586117358 2.4288358889377126 0.7348698088224097 0.32283595223004696 0.06191730773718294 0.643 0.605 0.922 0.946
J-o 1D3 True F99 59126.269914332384 0.3262780245451409 8.805547737951999 0.14679918815022353 3.4213296928856156 1.0663408000707995 0.46744959785825535 0.06843643387815779 0.874 0.867 0.636 0.646
J-o 2D True F99 59125.81053981975 0.4884358659229709 8.4994251824514 0.16275207668696293 3.120391665137571 1.1284740753937708 0.2649650857808926 0.082685654848143 0.84 0.833 0.683 0.691
J-o-ztfg 1D3 True F99 59125.97475600318 0.35659594198367506 8.806972954160166 0.08339625350177515 3.443607245995436 0.8671099042982903 0.46444457216651636 0.038467558091312505 0.676 0.669 0.941 0.946
J-o-ztfg 2D True F99 59125.478061599286 0.48025153060506837 8.715513558226094 0.08627462958188095 2.7444535861728623 0.9282415998588737 0.3783544749668798 0.04172760142945115 0.738 0.681 0.888 0.938
J-o-ztfg-ztfr 1D3 True F99 59125.71528854298 0.313774666672875 8.76691744411515 0.06529202132379494 2.9064711183084624 0.5814020570415369 0.4534523535533439 0.03557429564487004 0.628 0.619 0.99 0.992
J-o-ztfg-ztfr 2D True F99 59125.42591692093 0.34096336049369697 8.682790917127255 0.06511131293275335 2.565263889727617 0.59273785313997 0.38282680848655626 0.036408855521112275 0.703 0.629 0.962 0.99
J-o-ztfr 1D3 True F99 59125.946141568915 0.3143305148126825 8.763692581877887 0.09864876380486386 3.0227909402046755 0.6153111085703831 0.4514713792764905 0.05571032960193989 0.744 0.734 0.894 0.904
J-o-ztfr 2D True F99 59125.53106577899 0.37236808111808384 8.49524227071341 0.11290857536254659 2.635198834668695 0.636368394790281 0.2651229949540768 0.06839002727404708 0.679 0.671 0.949 0.954
J-ztfg 1D3 True F99 59126.102378431635 0.36490491519631585 8.848639223590641 0.11507429677639609 3.989788866696082 1.315494683100634 0.47634293061042876 0.04451543529125582 0.456 0.45 0.967 0.969
J-ztfg 2D True F99 59125.442214582814 0.5479439805486895 8.758181067995164 0.11530723018739598 2.929166235869894 1.3109504766166689 0.3532287951514572 0.05150581953493582 0.315 0.312 0.996 0.996
J-ztfg-ztfr 1D3 True F99 59125.780266043774 0.3273901727374861 8.772334703295435 0.07028768097486143 2.9788875676469275 0.6559289578866784 0.45648367265297773 0.0366297163346295 0.526 0.513 0.992 0.994
J-ztfg-ztfr 2D True F99 59125.47031584872 0.3606675248349447 8.68771268374233 0.07031352098915296 2.6116581038480877 0.6690724175831505 0.37879701836356866 0.03803951065808006 0.626 0.527 0.963 0.992
