bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 None None 0.9637323662942809 0.5354988302130772 18.336249541931576 0.2641966993296411 18.466529121684694 0.4160271263795899 59383.379024025075 2.076657336355284 1.97 1.964 0.08 0.08
c-o  True O94 None None 0.9637233980964904 0.5356311577165304 18.336441466009706 0.26422520515208536 18.467102967475675 0.4160454543044707 59383.37789367988 2.0775037042348474 1.97 1.964 0.08 0.08
J-c-o 1D3 True F19 17.783016404669983 0.191901984643085 0.4278935706697077 0.08495864890333239 18.255033469441898 0.10233441227570413 18.545307302179015 0.09571761863909428 59379.25913669762 1.523253785252989 0.962 0.927 0.464 0.492
J-c-o 1D3 True O94 17.783360993314886 0.1918916052085693 0.42787105612098597 0.08494904418138166 18.255068887730015 0.10233069057520225 18.545971820794314 0.0957164687528532 59379.25917200003 1.5232232063117543 0.961 0.927 0.465 0.493
