bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 0.756371136988097 0.09015469876328551 18.351024771765296 0.05275398830963078 18.652697684003716 0.11436437818934433 59463.04922559986 0.6936705979139921 None None 0.951 0.947 0.518 0.523
c-o-ztfg-ztfr  True O94 None None 0.7759909221141059 0.056002176206827035 18.355298339123983 0.034257142479156545 19.21757587124623 0.10493778652826054 59462.6945105999 0.46243723740768605 18.472211211417342 0.042717514417269044 0.897 0.893 0.656 0.664
J-c-o 1D3 True O94 20.502584753911986 0.5664612228576824 0.7614150381475917 0.10852888343579793 18.336648363332237 0.06270634011120853 18.581838108436347 0.1390575920816373 59463.147819406375 0.8110521766596939 None None 1.425 1.421 0.098 0.1
J-c-o 2D True O94 18.8265740861257 0.14370841093162287 0.779765856025909 0.1009028903368062 18.348826291862427 0.05934911259231504 18.601112893360774 0.12993504790635568 59463.00387318804 0.7705116930748699 None None 1.295 1.287 0.165 0.17
J-c-o-ztfg-ztfr 1D3 True O94 21.117282569179704 0.4359371514197523 0.7811037172178629 0.05809223650533981 18.32189384918441 0.03529330723713211 19.313364565504784 0.11039208265036607 59462.65544612353 0.4746684685367847 18.434428254693557 0.044821617418241616 0.952 0.948 0.559 0.565
J-c-o-ztfg-ztfr 2D True O94 18.9185509173123 0.11907624887733982 0.7853831798687766 0.056517330184444624 18.326765333927174 0.03448862493765808 19.298459703254522 0.10602601160250703 59462.64729943261 0.4657253838996149 18.441406673338708 0.04316167723773876 1.381 1.349 0.049 0.063
J-ztfg-ztfr 1D3 True O94 20.41107004180506 0.4472113606673664 0.8468622658342607 0.07549555218214034 18.409161527656263 0.039827150186105435 None None 59462.53226637321 0.5263592123557416 18.69470369258849 0.045136943528124154 0.836 0.835 0.665 0.667
J-ztfg-ztfr 2D True O94 18.75956081785991 0.10035758837748243 0.859797264839207 0.06655651878644087 18.406652754523012 0.03591330924585162 None None 59462.469080906725 0.4883227302505054 18.692998257316333 0.038708489479798505 0.651 0.646 0.876 0.881
ztfg-ztfr  True O94 None None 0.8366355905362781 0.04578868784300927 18.40589581397997 0.0276585159083256 None None 59462.51108383774 0.3951615513503926 18.681786207325608 0.025168545614001555 0.245 0.244 1.0 1.0
