bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 None None 0.5314993174660315 0.08381606063194473 17.728838916080004 0.09530498611602303 17.860598281537694 0.11245736229028656 58880.686130095775 0.904814215691502 None None 1.238 1.21 0.272 0.288
c-o  True O94 None None 0.5314875172414603 0.08376799702249742 17.729054348998904 0.0952495102151021 17.861574452023653 0.11238921446488298 58880.68603743792 0.9043049232112942 None None 1.237 1.208 0.273 0.289
c-o-ztfg  True F19 None None 0.5041622772801444 0.054426744464238154 17.785825955988496 0.06864651299898729 17.846743780088246 0.08408618749375352 58879.99763619473 0.5452771629205092 17.96058628826609 0.08882241640545557 5.412 5.277 0.0 0.0
c-o-ztfg-ztfr  True F19 None None 0.4726725741815636 0.046326804862072815 17.690217460753107 0.04730851211731061 17.951132382599923 0.0866794885915009 58879.644400230616 0.5148023694557179 17.84601092161753 0.09268504285755803 4.408 3.931 0.0 0.0
c-o-ztfg-ztfr  True O94 None None 0.4727257483094142 0.04783431977390854 17.690467813456983 0.049367624167287225 17.951859495713055 0.09124818524624449 58879.64560296499 0.5310500942059375 17.846116131818945 0.09774167300920382 1.063 1.027 0.384 0.423
c-o-ztfr  True F19 None None 0.47904082204513104 0.04802733620085801 17.651801744654446 0.045008901299515874 17.91487024671342 0.07964463383115873 58879.84669693458 0.5508632188776078 None None 2.498 2.135 0.001 0.006
c-ztfg-ztfr  True F19 None None 0.4791356128075537 0.04575475018760426 17.608656630476077 0.043464934063843 18.110774764503486 0.07005451757280609 58879.63308739175 0.47323876494418515 17.67754376920189 0.07409157572155248 4.764 4.547 0.0 0.0
J-c-o 1D3 True O94 17.307323904271957 0.18036703495131062 1.3341349546170125 0.3475328542015011 18.06304708068714 0.18178983281649 18.235719969770702 0.22143960584952765 58880.27702519891 2.90057464295702 None None 6.901 4.688 0.0 0.0
J-c-o-ztfg-ztfr 1D3 True O94 17.303828953115545 0.17560917884161156 1.2093450153240333 0.24461855572647717 17.909093086103233 0.10355392160900956 18.048809429368585 0.23400977656033237 58880.64420658907 1.9167748687137223 18.5618296460956 0.19019676979129976 6.579 5.095 0.0 0.0
J-c-o-ztfg-ztfr 2D True F19 17.85372025273438 0.12100100636266858 0.443064082079964 0.04203067682387378 17.656924311003777 0.04650670099254311 17.99787889555253 0.08734501732006057 58879.47315360742 0.896851115124602 17.770093428196088 0.0914227186553728 4.439 3.945 0.0 0.0
J-ztfg-ztfr 1D3 True O94 17.222842230495466 0.2098731551791585 1.1886655406363884 0.4497177192448571 17.830985350749398 0.13827073838319892 None None 58879.52141166002 3.4403300132776313 18.525949156868595 0.23440008882258015 8.987 6.095 0.0 0.0
o-ztfg-ztfr  True F19 None None 0.471025639996197 0.04136851881901596 17.639158631226724 0.04009177112559878 None None 58879.72460655157 0.4802709098554818 18.010149844359727 0.07734960735252022 1.355 1.095 0.166 0.356
ztfg-ztfr  True F19 None None 0.4661703472277036 0.037239322078711605 17.62285698276211 0.03289534091922467 None None 58879.445293562865 0.41477132456919924 18.026960108155464 0.05056074865906861 4.965 4.734 0.0 0.0
ztfg-ztfr  True O94 None None 0.4662277911916312 0.03724877974332309 17.623788640065257 0.03290260052070719 None None 58879.44532513285 0.4148454209409072 18.02704427939409 0.05059032142464155 0.28 0.268 0.924 0.931
