bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 58893.78171737008 2.05461732486156 35.88708004914299 0.3296994044888462 1.2054888858546724 0.1264991181437665 0.10197136383493868 0.27353675993998566 1.543 1.495 0.148 0.164
J-c-o 1D3 True O94 0 58897.2066957639 0.6888085523860883 35.225107850152376 0.20014551361586705 1.19481819513733 0.07421992626074962 0.7705530349680533 0.1077729828738903 3.305 2.701 0.001 0.006
