bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59259.23120675095 1.6998343481429392 6.204325492826941 0.975237690794691 2.557627417152791 1.7999060130402658 -2.0025769581962067 3.402020876736385 2.627 2.141 0.105 0.143
c-o  True F19 59255.82464231124 0.4641469299429402 6.159956319121242 0.07236838529513974 -2.778138492839336 0.8984362620097528 0.09931736665905164 0.08774166560777974 0.52 0.214 0.861 0.993
c-o  True F99 59255.76506556985 0.3012920374281515 6.164495722788781 0.05242278781985688 -2.898275006071803 0.5443974159776467 0.09746130506844677 0.05915668531035272 0.511 0.418 0.868 0.926
J 1D3 True F99 59256.59792023513 1.8298541421226477 6.942161687640444 70.26497646677286 -0.7286421444788436 24.50771456602259 -0.00041216093557571495 24.15652991272852 -1 -1 -1 -1
J-c 1D3 True F99 59256.57103436723 0.3047814582727527 6.176116238293577 0.04262534037824787 -1.068647496971694 0.8349644657831115 0.0816244958839511 0.034128809877030715 1.101 0.9 0.354 0.463
J-c-o 1D3 True F19 59256.172686305785 0.34695064262815173 6.141862322183921 0.04120649786305785 -2.213098114820529 0.6624301855964887 0.07069103236939356 0.03549182101017354 0.681 0.253 0.772 0.995
J-c-o 1D3 True F99 59256.1487273921 0.3455509572866971 6.393680606609351 0.04137562341882699 -2.2604329418510813 0.6629553115765645 0.13699786794724228 0.035668395476075254 24.912 6.789 0.0 0.0
J-c-o 1D3 True O94 59256.14852400348 0.3449092085037715 6.393667127776426 0.0413083436897655 -2.2609302619456835 0.6613655693697099 0.13698802190077009 0.03560486083359611 26.69 7.274 0.0 0.0
J-o 1D3 True F99 59256.41771628758 0.29473409736571443 6.2264294514924705 0.13037467301634179 -1.94749219407288 0.4714186672502761 0.1011296389522652 0.06398673469282694 0.406 0.354 0.899 0.929
o  True F99 59255.40982328485 0.8852294877934042 5.398407165054565 5.280802393719777 -3.1665365882031296 0.8266431560804035 -1.136231895739178 3.6545852732932773 0.163 0.139 0.957 0.968
