bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59135.03158429387 1.9974408670610027 38.52327171954761 0.42696121328900044 0.9963392830942693 0.2132536880083422 0.1480269192350439 0.2098972209249917 0.879 0.878 0.6 0.601
J-c-o 1D3 True O94 0 59133.66910317755 1.8769859202351504 38.869720945865595 0.21955621352681295 1.105870941375192 0.19111310953494676 -0.025360331451714683 0.1399519009854494 0.993 0.991 0.468 0.471
