bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 2.3516983065436476 0.26324916297685946 18.692464090974433 0.1055380677061354 18.802677753479088 0.10105740479529446 59052.42640983022 7.932330101287315 2.453 2.447 0.006 0.006
J-c-o 1D3 True O94 16.88591066366607 0.18699805237965758 2.664966386071282 0.24256837488914412 18.78675181171988 0.09781965779798085 18.556254515598173 0.09736674320124074 59039.55572351795 6.903965887515624 2.35 2.105 0.005 0.014
