bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 None None 1.1890748266866447 0.11544388561136731 17.67876485611487 0.059305544841479124 17.584102506476203 0.10021260157665522 59240.85847567242 1.8300692887233718 0.423 0.416 0.908 0.912
c-o  True O94 None None 1.189079539577567 0.11548328107823508 17.67903295069596 0.05932135049270904 17.58481793715916 0.10024832215943887 59240.85879214872 1.8306400418311097 0.424 0.416 0.908 0.912
J-c-o 1D3 True F19 17.99396599616922 0.05374895970989667 1.0793494337097198 0.05027144067285454 17.685384471959612 0.043072754319341135 17.623761498894346 0.05939462176971494 59242.5771168191 0.62464611604192 0.443 0.436 0.912 0.916
J-c-o 1D3 True F99 17.998705980021953 0.05757383044643282 1.0793140418197822 0.05704197996511787 17.693801368424843 0.049679643003812606 17.62820449500174 0.07029808969139197 59242.57673491714 0.7160138785964225 0.444 0.437 0.912 0.916
J-c-o 1D3 True O94 17.994407347980165 0.05756261493028993 1.0793858492879773 0.05703113041247994 17.685678921690343 0.04965810421555913 17.624505226120935 0.07027911971645504 59242.57758067364 0.7160229122818106 0.443 0.436 0.912 0.916
