bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59453.14177953791 0.640041101613422 38.16797597316676 0.1994448798760156 0.965783516899178 0.0824308724107739 -0.006800658540133147 0.1253291751000147 0.326 0.325 0.995 0.995
J-c-o 1D3 True O94 0 59452.774361823904 0.5851850141179302 38.20212035939315 0.11423520589225304 0.8952429002738796 0.08312919641082031 -0.09177599653747291 0.09336185847620766 0.464 0.458 0.976 0.978
