bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59889.02157433072 2.066431387465568 7.365997988808335 1.526486137868848 -3.2084269286659732 8.926116028052665 -0.06119159846300925 3.707945135123034 0.864 0.844 0.353 0.358
c-o  True F19 59884.72478890691 0.7160204446670615 7.9163575838217435 0.14552243984843055 1.740441072152604 0.8123456643412386 0.0594393582409411 0.10786446300293046 1.535 1.378 0.055 0.116
c-o  True F99 59884.724069106596 0.7053283175052154 7.818046209102691 0.14325938584963416 1.759162502239779 0.8012944474789435 0.033383948365821474 0.10577457569315796 1.273 1.264 0.18 0.186
c-o-ztfg  True F19 59885.15216762501 0.33048487767002743 7.8269549010759025 0.067314259779252 1.7034038446578792 0.48654490163060155 -0.004164115084561223 0.05147539103721735 1.412 1.245 0.064 0.164
c-o-ztfg  True F99 59884.6913860316 0.5343318946832627 7.736055394853288 0.06429054716799282 1.2369659713744996 0.641136528065481 -0.009673153730123906 0.05153758803331467 1.17 1.161 0.254 0.263
c-o-ztfg-ztfr  True F19 59885.14860101498 0.288795353885698 7.695100602092067 0.06146633544321821 1.3993455954617113 0.41251523016643127 -0.02666949194247953 0.04542556856414686 1.052 0.959 0.38 0.545
c-o-ztfg-ztfr  True F99 59884.81160141364 0.426864585403324 7.705953218850144 0.06023285945378619 0.9706030427474259 0.5209142558035277 -0.008439867489983544 0.04682595088826929 1.192 1.177 0.216 0.231
c-o-ztfr  True F19 59884.88283668884 0.4592162591940937 7.89347139616828 0.1275453827772194 1.1999178820169871 0.5945125654418564 0.07725715150342355 0.09721879802075595 1.595 1.393 0.019 0.072
c-o-ztfr  True F99 59884.95869713995 0.5024824601063926 7.795971408568809 0.1277919614344094 1.1873483802859477 0.6172193580349609 0.05715383501823416 0.09788954668008083 1.326 1.307 0.123 0.135
c-ztfg  True F99 59885.63162640279 1.0428774070095925 7.630076652082391 0.09305239156742347 1.4029097507608315 0.8873284698486548 -0.2864705355125282 0.29165919011261127 0.301 0.299 0.913 0.914
c-ztfg-ztfr  True F19 59885.267147398525 0.2983495640784147 7.754541440470142 0.06451481711126172 1.0457139788101322 0.4224394809410607 -0.018367589166567673 0.05304672160643422 1.377 1.141 0.116 0.295
c-ztfg-ztfr  True F99 59884.94185654161 0.43896640327065334 7.67076300535855 0.06379390710232132 0.6268034351623317 0.5046309370166313 -0.010714426337131575 0.057036059632147716 0.687 0.666 0.738 0.757
c-ztfr  True F99 59885.470993374125 0.6020204671081044 7.8340813312132145 0.15607458614004535 0.5981189642820354 0.661934912737524 0.14811177360904404 0.1357063138529723 0.641 0.633 0.697 0.704
J-c-o 1D3 True F99 59884.76513453755 0.7073368308347141 7.792932770519454 0.1376394213588614 1.8032558052483219 0.8011637993386884 0.007829295696748124 0.09943331071241825 1.251 1.24 0.192 0.201
J-c-o-ztfg-ztfr 1D3 True F19 59885.15858186288 0.28755749054434065 7.792272039427427 0.06098583056134534 1.3959428335829382 0.41218279139400316 -0.006989054286154886 0.04465368454750754 1.45 1.249 0.03 0.129
J-c-o-ztfg-ztfr 1D3 True F99 59885.158621410854 0.2875793770015047 7.792272824162124 0.06099219904574171 1.395973691913062 0.4122199620419757 -0.006998251326486452 0.04466205031988684 1.408 1.218 0.042 0.157
J-c-o-ztfg-ztfr 1D3 True O94 59885.16060350921 0.2875519717979204 7.691425551822661 0.060937564667581774 1.3977884843727657 0.4123127965513035 -0.03125913440542569 0.044608518001535175 1.037 0.945 0.405 0.572
