bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59172.52187553993 22.73509499407202 36.04201705511778 1.1794666111954133 2.0336939203776336 0.6478242969507148 0.017961654600931336 0.8894153649981568 0.276 0.276 0.893 0.894
J-c-o 1D3 False O94 0 None None None None None None None None None None None None
