bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 1.1278117560902112 0.07072475347661034 17.13431649264918 0.049519136915236926 17.03451827251892 0.02489726143748211 59266.37845297985 0.41619669412219373 0.903 0.837 0.543 0.612
J-c-o 1D3 True O94 17.340994617345782 0.05669206013758438 1.084372462421757 0.03931916810588634 17.11046025061688 0.04135570754317247 17.019735712264815 0.023897535029887097 59266.50713150891 0.4127554199757689 0.976 0.885 0.476 0.575
