bps_used variant success reddening_law st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 0.9259118042445625 0.10055434984001657 18.799994148196575 0.07359498027119844 18.940496547578345 0.10966043566740952 59830.40888485784 0.6629139158930978 None None 0.536 0.535 0.98 0.981
c-o  True O94 0.9259250506976134 0.10056369287287285 18.800129268767392 0.07360118835778606 18.941085239533415 0.10967214278181667 59830.40813359017 0.6630226508961485 None None 0.536 0.535 0.98 0.981
c-o-ztfg  True F19 0.9117685124726718 0.052040482110437644 18.830621802892026 0.04934836165158453 18.98716882801516 0.07003370894278962 59830.296895162566 0.4375572065838992 18.993203339586973 0.056973634406579765 0.455 0.455 0.999 0.999
c-o-ztfg-ztfr  True F19 0.8738831693923237 0.04742199937148932 18.73134807032037 0.036280693747076646 18.940244952008772 0.07586244710343734 59830.81446969941 0.4199997764095434 18.957241138917794 0.057632385591501564 0.688 0.685 0.962 0.964
c-o-ztfg-ztfr  True O94 0.8739120429474005 0.05067096516079067 18.73157447875565 0.038894895717434236 18.940771699776388 0.08383956908849713 59830.81390209592 0.4367804854857798 18.957295142175383 0.0638123992651447 0.688 0.685 0.962 0.964
c-o-ztfr  True F19 0.9544723963467742 0.07284233004209335 18.735474384515793 0.04737080815998202 18.95442770245517 0.0936488039254651 59831.25878839006 0.5328627666484413 None None 0.69 0.686 0.943 0.946
c-ztfg-ztfr  True F19 0.8517069616812246 0.04695634069493109 18.666667477766506 0.038532508413084275 18.981727103387843 0.07300616329375882 59830.92197042761 0.41868943517573787 18.876254674043963 0.05722213277804854 0.687 0.682 0.912 0.915
o-ztfg-ztfr  True F19 0.8885070055952808 0.050800171819904996 18.723520218668483 0.038337352562545834 None None 59830.84976296151 0.441565114326803 19.029649810348353 0.0620499388218307 0.754 0.75 0.886 0.891
ztfg-ztfr  True F19 0.8649739791712046 0.051866011674392955 18.68691979127229 0.04201349229624986 None None 59831.04582611403 0.44650518769810055 19.026407099729315 0.06476536902185691 0.804 0.797 0.731 0.739
ztfg-ztfr  True O94 0.864962761711848 0.053348406577457354 18.687317552970256 0.043322067154265474 None None 59831.045437734356 0.45462193665405776 19.02640969423902 0.06743746859629865 0.804 0.797 0.73 0.739
