bps_used variant success reddening_law calibration DM e_DM st e_st Tmax e_Tmax dm15 e_dm15 EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 38.84633619085903 0.30609532837241227 1.483098579320163 0.1915256887844992 59292.949960571525 4.8017600930252655 None None -0.46323076183120515 0.3158319180914512 0.712 0.709 0.811 0.814
c-o  True F19 6 38.77167737085025 0.24329747298452659 1.5693538339027997 0.20772705473707265 59291.421896464504 5.617196742462146 None None -0.0979047604113434 0.19852333014432894 0.763 0.76 0.754 0.758
c-o-ztfg  True F19 6 38.168392625127794 0.21318787601385544 1.0869856198483767 0.1635635709425982 59299.59214267918 0.6716535859821134 None None 0.08263567897128889 0.10117269734430533 0.613 0.611 0.924 0.925
c-o-ztfg-ztfr  True O94 0 38.24626544240334 0.18790755821299682 1.1085683508028146 0.15850350538062435 59299.60684952815 0.6223977071054969 None None 0.08042309653283237 0.09503703545304724 0.57 0.568 0.966 0.967
c-o-ztfg-ztfr  True F19 6 38.270769879513395 0.18831954175616403 1.0947419763428516 0.14854753671072374 59299.64029726471 0.6086347516438928 None None 0.04248497601960756 0.08902116053078592 0.574 0.572 0.965 0.966
c-o-ztfr  True F19 6 38.72210394939826 15.028398599779921 1.564102743351737 0.15691460947448874 59292.429567221734 3.639082338548859 None None -0.05855222427802856 0.15610138112203975 0.434 0.432 0.991 0.992
c-ztfg-ztfr  True F19 6 38.63856943068934 0.15581341237888177 1.2870866236350471 0.12429423381265077 59300.06505454903 0.6716973230415688 None None -0.01049209788264623 0.0994127404929704 0.504 0.501 0.914 0.915
J-c-o 1D3 True O94 0 38.38939032551602 0.22887427241217842 1.9787042439391405 0.18239457190783195 59283.52479167006 5.164978760352391 None None -0.9653552438628106 0.4438046359498634 0.591 0.586 0.933 0.936
J-c-o 1D3 True F19 6 38.18135772309507 0.1276385150771134 1.0674316210859573 0.13964274899423157 59297.76613065923 1.3307081136376377 None None 0.010305263063590142 0.1484106476106609 0.757 0.751 0.782 0.789
J-c-o 2D True O94 0 38.31493747263518 0.25348965960489916 1.1739630347897807 0.16881020084756693 59297.50053648647 1.4220018696278836 None None -0.02178161148501796 0.19134858650702866 0.629 0.624 0.907 0.911
J-c-o 2D True F19 6 38.14718326427242 0.1295216940121268 1.0676617608966115 0.1371479809969036 59298.24415927745 1.2542345047722083 None None 0.043162452368379525 0.14462095460393032 0.658 0.655 0.884 0.887
J-c-o-ztfg 1D3 True F19 6 38.119780253671614 0.11593375008414 1.0750742224613599 0.1120747638481816 59299.620987323295 0.6563812505664202 None None 0.0992986927187816 0.09731424700000388 0.609 0.604 0.944 0.947
J-c-o-ztfg 2D True F19 6 38.09869560002236 0.11769608935089367 1.0690740161822543 0.10742217649888629 59299.63129737198 0.6394475636191547 None None 0.10615210758619956 0.09497051708730851 0.54 0.538 0.975 0.976
J-c-o-ztfg-ztfr 1D3 True O94 0 38.22487206898635 0.14807282239144395 1.1156257064428432 0.14885977511558005 59299.59229703541 0.6192896878800147 None None 0.09331518603455341 0.0807565006739508 0.584 0.578 0.971 0.973
J-c-o-ztfg-ztfr 1D3 True F19 6 38.16829614468531 0.11255574713321585 1.0506614937829168 0.09593674638966271 59299.64660634124 0.6054778994208752 None None 0.07309218601414341 0.09112181303182613 0.614 0.611 0.957 0.959
J-c-o-ztfg-ztfr 2D True O94 0 38.210381182612714 0.14192216214409192 1.1057756588285155 0.13851436204433443 59299.61961588388 0.5925749470711045 None None 0.10150526795433044 0.07729678988855765 0.523 0.52 0.988 0.988
J-c-o-ztfg-ztfr 2D True O94 1 38.21094527033711 0.1446655795255812 1.1050606971708323 0.13874992891400337 59299.613733895254 0.5977251617228844 None None 0.09581861851417965 0.07623528966894907 0.534 0.531 0.986 0.986
J-c-o-ztfg-ztfr 2D True O94 2 38.22157776485825 0.13043240294682681 1.1028673886369784 0.1256639666346654 59299.61961334941 0.5903205358178731 None None 0.09985903305492087 0.07594937716424591 0.523 0.521 0.988 0.988
J-c-o-ztfg-ztfr 2D True O94 3 38.203148289921785 0.1455448399045244 1.1003421419593848 0.13569034795507157 59299.622328344514 0.592547355282343 None None 0.08797079648115673 0.07462122858512238 0.521 0.518 0.988 0.989
J-c-o-ztfg-ztfr 2D True O94 4 38.20047828024653 0.14771378977409158 1.1017734916490456 0.1370910277102151 59299.6156599008 0.5986553830369357 None None 0.09018903926114462 0.0751318309281408 0.534 0.532 0.985 0.986
J-c-o-ztfg-ztfr 2D True O94 5 38.21626996861876 0.13260596818263734 1.0981302514068636 0.12278396367395879 59299.62596977869 0.5901165904766924 None None 0.0869922193182473 0.07458534276529022 0.52 0.517 0.989 0.989
J-c-o-ztfg-ztfr 2D True F19 6 38.157336948814795 0.11477656945097442 1.0469179083716282 0.09469814502318916 59299.67563391613 0.5914608639177932 None None 0.07687673087518462 0.08972890391080292 0.566 0.563 0.977 0.978
J-c-o-ztfg-ztfr 2D True F99 6 38.17580312908697 0.11942886026838603 1.0287417998342978 0.08810615856896926 59299.72331080677 0.5943158511584772 None None 0.05520895200409568 0.08828014352712038 0.585 0.583 0.97 0.971
J-c-o-ztfg-ztfr 2D True O94 6 38.15795512164895 0.11762766363625364 1.0429623757366875 0.09485349527959748 59299.68648508883 0.6014996389208351 None None 0.07315885517708991 0.0913775557639248 0.569 0.567 0.976 0.977
