bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 58991.1202887286 0.4597655706546224 47.18740445665705 57.22756503840514 1.7547495841288019 0.6721005092536634 30.065105704809184 38.600780853824745 -1 -1 -1 -1
c-o  True F19 58991.02515061104 0.24775307779838984 5.6563904482711544 0.050146801207667846 1.2590349477226233 0.35206489923518275 0.10376965578144019 0.04265721079802627 1.695 0.496 0.04 0.951
c-o  True F99 58990.97163749035 0.15947105933024075 5.657491382537078 0.0415118008600734 1.2264732891376697 0.2249875708942719 0.10069552273883023 0.03531374475299857 1.649 1.345 0.049 0.16
J 1D3 True F99 58987.03435833934 1.267494497380911 6.568920870076908 8.491649627343946 -22.16935688151507 9.169381941253008 0.553228025521487 2.845962214345778 0.359 0.026 0.549 0.872
J 2D True F99 58987.051838303305 1.2710361919931181 7.422245343032501 9.108790651123302 -21.82645018993794 9.187384968156222 0.8390296781038611 3.0544508583650947 0.355 0.027 0.551 0.869
J-c 1D3 True F99 58990.41940188862 0.20771692560362376 5.70394565870264 0.03570104825614542 0.7097082489482378 0.4041143922251225 0.16198720525313684 0.029423597196142466 13.764 11.473 0.0 0.0
J-c 2D True F99 58990.47779064724 0.2060082874262606 5.70397115793547 0.035718921778049896 0.7902794736660217 0.3979579597468195 0.16024642619776897 0.02945007671469041 13.791 11.554 0.0 0.0
J-c-o 1D3 True F99 58990.70450468606 0.11463207995491033 5.689515511549411 0.03280674461458818 0.9241974289590351 0.1899958625304423 0.13673524790728628 0.024678014212620367 5.387 3.975 0.0 0.0
J-c-o 2D True F19 58990.92958168655 0.22181947006655375 5.691230551303809 0.04076569512024547 1.1580964827897242 0.33330450915613796 0.13934362675064393 0.030692001596880597 5.31 0.624 0.0 0.905
J-c-o 2D True F99 58990.928004601956 0.2215900135721426 5.848376833701542 0.040824647281970605 1.154644926457725 0.3329154331893296 0.1795120746900783 0.03072680000283613 20.225 2.66 0.0 0.0
J-c-o 2D True O94 58990.92800605582 0.22129475738929005 5.848368949455256 0.040780548945960525 1.1545037271784682 0.33250897563151377 0.17949674857200248 0.03068489720184931 21.995 2.851 0.0 0.0
J-o 1D3 True F99 58990.689795200145 0.11624388112847708 5.76829326079004 0.08410571671113858 0.7957795649979984 0.20754864197214834 0.17908965730243742 0.046964742935190616 5.28 4.603 0.0 0.0
J-o 2D True F99 58990.71366746679 0.11678870100117318 5.765159570411392 0.0841124046116379 0.8179729248646438 0.20806716061844374 0.176798980313948 0.04697586624303953 5.241 4.58 0.0 0.0
o  True F99 58990.87981759741 0.21609900527853992 5.261553284201809 0.7607106172866901 1.1021640155938375 0.24309799404459026 -0.1502624712580241 0.4930321628357523 1.759 1.487 0.049 0.12
