bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 0.48349058570040876 0.08571379002211028 18.225821511144243 0.08085997650520221 18.21745861099884 0.12878435940567384 59326.429571335844 0.9039969069305611 3.499 3.125 0.0 0.0
J-c-o 1D3 True O94 18.202994069953235 0.1941288412539032 0.4338036573506893 0.07182513595627131 18.21096160264142 0.06597233651171155 18.20699054941459 0.10777261621923284 59326.52382040629 0.7309968637904573 3.222 2.887 0.0 0.0
