bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59757.22877965085 0.6869461428334258 38.084585857487795 0.1642557332580016 0.9570109487635019 0.07811946676490332 0.2381730905528048 0.10555060180968305 0.407 0.407 0.999 0.999
c-o  True F19 6 59757.228946321025 0.6869524855055573 38.17375933007663 0.15051896406980214 0.9570270940176461 0.07812370152076815 0.16120629112106832 0.10508257770336377 0.407 0.407 0.999 0.999
c-o-ztfg  True F19 6 59757.83686694142 0.4286960814128134 38.380413259826604 0.10991866571378453 0.8985955691827568 0.05054940103329688 -0.0387217541867486 0.06965265802509812 0.379 0.379 1.0 1.0
c-o-ztfg-ztfr  True O94 0 59757.711192812 0.43299652117928106 38.36297857409564 0.1185165334568703 0.9163686305099655 0.05194769734395766 0.028341659589653796 0.07084725456800411 0.384 0.383 1.0 1.0
c-o-ztfg-ztfr  True F19 6 59757.69948309618 0.4207281936958769 38.376329332222454 0.1104130701663854 0.9197921639496449 0.0494948547536347 -0.024053901778612084 0.06875767429726587 0.382 0.381 1.0 1.0
c-o-ztfr  True F19 6 59757.43974555585 0.5096696777371811 38.178528210595516 0.13720692098510434 0.9395579523222396 0.057289755783130225 0.14151592288834175 0.09058480876311352 0.399 0.399 0.999 0.999
c-ztfg-ztfr  True F19 6 59757.91730238831 0.4566340550773886 38.09246561793742 0.2512334599800587 0.9100232275936924 0.053978674620054304 0.08551178903853929 0.11051197189836182 0.302 0.301 0.997 0.997
J-c-o 1D3 True F19 6 59756.987250094826 0.7607293524655935 38.613236873781595 0.10675595618200454 1.0970006702340989 0.10465112660689356 -0.003806391255077599 0.09771639275275981 0.513 0.511 0.994 0.994
J-c-o 2D True F19 6 59757.20597452239 0.596800299487155 38.19830837721519 0.10155762933149039 0.9599902961504242 0.06748456275066235 0.14829514799727608 0.0837971185723092 0.375 0.375 1.0 1.0
J-c-o-ztfg 1D3 True F19 6 59757.661789153826 0.4534744170416721 38.59455340349833 0.10101009249355747 0.951925333433096 0.05582941567189003 -0.10513865389474752 0.06787285651407578 0.444 0.443 1.0 1.0
J-c-o-ztfg 2D True F19 6 59757.80282832071 0.4245844064436787 38.28329445657275 0.09515167966846823 0.8922390257179508 0.049609678148314455 0.004587906721006908 0.06633461329572338 0.39 0.389 1.0 1.0
J-c-o-ztfg-ztfr 1D3 True F19 6 59757.480699725726 0.44882930477995764 38.610795159780544 0.09967306042612752 1.0049893989694372 0.05308959613434812 -0.0820206366205019 0.06692652443385702 0.446 0.445 1.0 1.0
J-c-o-ztfg-ztfr 2D True F19 6 59757.72092977194 0.41371224496400427 38.27697297721489 0.09491869939506956 0.900365835030797 0.04834707907934044 0.012291666767257847 0.06582395660469578 0.386 0.386 1.0 1.0
J-c-o-ztfr 1D3 True F19 6 59757.150912281766 0.6109752725256926 38.618066766319494 0.10536184597866682 1.082627888968407 0.08514635716102481 -0.017858294940777095 0.0877919635224884 0.497 0.496 0.996 0.996
J-c-o-ztfr 2D True F19 6 59757.35840775155 0.4919106964550157 38.194594013882195 0.10090898991813536 0.9435004596209803 0.05396503807958502 0.1351132539664952 0.07617648160225478 0.368 0.368 1.0 1.0
J-c-ztfg-ztfr 1D3 True F19 6 59757.39150735446 0.49144070677226237 38.859636447805876 0.1175781591137413 1.0496717202980799 0.07665265454774982 -0.1672434796699871 0.07437148941447456 0.408 0.407 0.991 0.991
J-c-ztfg-ztfr 2D True F19 6 59757.70035912954 0.42521624808642416 38.36513261105386 0.09306984617908126 0.9647471156374169 0.04859196152405026 -0.0012449644233525057 0.06664959260597896 0.28 0.279 0.999 0.999
J-o-ztfg-ztfr 1D3 True F19 6 59757.195092433554 0.4812897452766083 38.63113613929843 0.10316374966900231 1.0319673581013877 0.06069634573216869 -0.08625620102200714 0.06708067282617862 0.467 0.466 0.997 0.997
J-o-ztfg-ztfr 2D True F19 6 59757.464723932775 0.41944095249881075 38.25330642123847 0.09753101459148224 0.8821877284485558 0.05701869356109089 0.001509652218903447 0.06579453587389755 0.363 0.363 1.0 1.0
J-ztfg-ztfr 1D3 True F19 6 59757.25462942471 0.5097954353406441 38.7742763014684 0.11670063954530994 1.0246368313514267 0.0732525200604519 -0.14498459650342907 0.07284560361252998 0.407 0.405 0.932 0.933
J-ztfg-ztfr 2D True F19 6 59757.66219663882 0.36793007622241847 38.23047661646932 0.0841613118575084 0.8978300550984583 0.04176167599828914 0.016530725049111246 0.06213203892466063 0.091 0.09 1.0 1.0
o-ztfg-ztfr  True F19 6 59757.43408264125 0.431607018604715 38.343803304369715 0.1145830934044563 0.9021727108713194 0.059556305380595066 -0.029106540744768684 0.06826339813481694 0.376 0.375 1.0 1.0
ztfg-ztfr  False O94 0 59757.81326335432 0.3860110601953163 38.20256578665087 0.1206559172493562 0.8130085115193804 0.04881601178550642 0 0.06 None None None None
ztfg-ztfr  False F19 6 None None None None None None None None None None None None
