bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59158.179522129794 2.1142015840470383 20.74900599788317 31.107983122911822 -3.656292340794281 0.9219083239034884 12.27012094221626 25.04648367273697 5.117 1.947 0.006 0.143
c-o  True F99 59163.31003872416 0.906821972265947 7.869970139583597 0.20431567650790888 -0.932915165965902 1.2322750323706069 -0.13883150530743027 0.15763682931786827 0.575 0.575 0.896 0.897
J 1D3 False F99 59167.98940027834 -1.0 8.345735464103534 -1.0 0.056780212921353525 -1.0 0.0012253677681150592 3.2814803699403132 None None None None
J-c 1D3 True F99 59167.94708864823 1.7167390658871782 8.088400701918 0.1371055940217036 -2.3105725089259423 1.5228792174470733 -0.06888008836833609 0.07687923033817086 1.772 1.771 0.15 0.15
J-c-o 1D3 True F99 59163.749681549 0.6617269864811254 7.898958944768216 0.14065992954541545 -0.8687813221522795 1.1546420479006274 -0.06277999696609843 0.07848507580702316 0.644 0.643 0.859 0.86
J-o 1D3 True F99 59163.61721795137 1.080439465822139 8.103138471968702 0.23494560778806695 0.6406368807250975 2.115023964111796 -0.011595430969794785 0.13167666613200657 0.358 0.358 0.977 0.978
o  True F99 59163.106874067606 1.6331993418799449 6.3445999358399 5.739953040830949 0.5471770104403451 2.3012380004767428 -1.3289293573484695 4.541032289759307 0.273 0.273 0.987 0.987
