bps_used variant success reddening_law calibration DM e_DM st e_st Tmax e_Tmax dm15 e_dm15 EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 35.88566625109067 0.13936446172824776 0.643468705865907 0.06111950114579107 59911.61710901339 0.45931814133442156 None None 0.14326644458704965 0.07607754275556328 0.946 0.896 0.489 0.536
c-o  True F19 6 35.99751387438359 0.12409966287321066 0.643640934455329 0.061128190573111224 59911.61835487547 0.4592377477009175 None None 0.17606949429397256 0.07236747677046344 0.946 0.896 0.489 0.536
c-o-ztfg  True O94 0 36.092898252758864 0.12160220604242314 0.6968630346977132 0.05145330616465559 59911.78452996973 0.41393813187185224 None None 0.05331328118389166 0.08188438782782818 1.849 1.712 0.023 0.042
c-o-ztfg  True F19 6 36.066623402047874 0.11523466447213782 0.6274035324029577 0.05088091931906088 59911.51337801279 0.41399453627068833 None None 0.07192951011681932 0.07144454451726603 1.752 1.643 0.035 0.055
c-o-ztfg-ztfr  True O94 0 35.96263509558334 0.11196914510633013 0.669417634827799 0.0428159653934612 59911.28143448276 0.3940381451569488 None None 0.08924510832327409 0.07183696680229615 1.483 1.369 0.064 0.111
c-o-ztfg-ztfr  True F19 6 36.02614192488643 0.11004803978422932 0.6670835213832425 0.043814878452250565 59911.25161912174 0.39238459797958863 None None 0.13151510126693086 0.06859783384697074 1.604 1.493 0.033 0.06
c-o-ztfr  True O94 0 35.837186060110504 0.14931805947586704 0.6722591181408818 0.056044323707869596 59911.34579875101 0.4551802510120397 None None 0.21377091061652945 0.07695059315498076 1.887 1.774 0.015 0.025
c-o-ztfr  True F19 6 35.94277435737945 0.12638570131247287 0.6727790072921567 0.05061678066512337 59911.29986431016 0.42919124801287645 None None 0.24120695201074271 0.07382729688237583 1.915 1.809 0.013 0.021
c-ztfg-ztfr  True O94 0 35.95255766814176 0.151995591699258 0.683087790776093 0.04966429793375394 59911.47830434689 0.4249118129751281 None None 0.11235793784582776 0.08616175907148399 2.461 2.22 0.001 0.003
c-ztfg-ztfr  True F19 6 35.870218086792946 0.15441429709156387 0.6281059320856834 0.05093643698345552 59911.29582967341 0.4277501289680332 None None 0.18571936062311423 0.08293130609722194 2.266 2.082 0.003 0.007
J-c-o 1D3 True O94 0 35.93655022910585 0.13155782149964185 0.6592983472852256 0.06019026824295919 59911.76405072633 0.44756521239454555 None None 0.1297683078647826 0.07750552774384312 1.068 1.023 0.382 0.424
J-c-o-ztfg-ztfr 1D3 True O94 0 36.07037923482056 0.11346797785373608 0.7085843611043443 0.0438955076521509 59911.51838442071 0.4016973197180073 None None 0.09013510746584698 0.07268561428131627 1.477 1.377 0.059 0.099
J-c-o-ztfg-ztfr 1D3 True O94 1 36.04971864211344 0.11463666890441272 0.7042544096522196 0.043235738180849824 59911.48259840908 0.39763350375809503 None None 0.08848126810306182 0.07164808331539382 2.005 1.864 0.002 0.005
J-c-o-ztfg-ztfr 1D3 True O94 2 36.01098707225781 0.10526147460335235 0.67408247421872 0.04076407019885305 59911.31618561785 0.3851669613037717 None None 0.0624794891263491 0.07064915525275245 1.456 1.357 0.066 0.109
J-c-o-ztfg-ztfr 1D3 True O94 3 36.02285595360034 0.11268860137639072 0.6933814167838923 0.04333603927266266 59911.45282327613 0.39530745264725514 None None 0.07958116525126636 0.07107151461433615 1.91 1.769 0.004 0.01
J-c-o-ztfg-ztfr 1D3 True O94 4 36.02760261386508 0.11242924035046038 0.6971480409402916 0.043087088352482476 59911.4602474448 0.3951811991600781 None None 0.08163097319960354 0.07107944071076619 1.904 1.766 0.004 0.01
J-c-o-ztfg-ztfr 1D3 True O94 5 36.002245696431174 0.10870578712961523 0.6807884146535698 0.0410185468061136 59911.36404843243 0.38738538725835264 None None 0.05936474160371395 0.07049999146726835 1.585 1.471 0.032 0.061
J-c-o-ztfg-ztfr 1D3 True F19 6 36.022374547920315 0.1105933438996736 0.6616213043110823 0.044487096927475676 59911.27214160309 0.3960850479895912 None None 0.12593054688508393 0.06851588012968224 1.665 1.566 0.02 0.036
J-c-o-ztfg-ztfr 1D3 True F99 6 36.05908037958711 0.10966844865515822 0.6600403444120068 0.046728004108199696 59911.25165386421 0.4066060494492543 None None 0.11129682715950445 0.0682803078313067 1.642 1.548 0.023 0.039
J-c-o-ztfg-ztfr 1D3 True O94 6 36.01864714158646 0.11438900497427108 0.6604589109166009 0.04677929736356187 59911.26184620219 0.40646431150754664 None None 0.12788990960814361 0.07007427929042448 1.656 1.559 0.021 0.037
J-c-o-ztfg-ztfr 1D3 True O94 7 36.05088747468888 0.10722555855257931 0.6681268708528476 0.04339583874791444 59911.30008400363 0.3911252984507509 None None 0.11722641876323563 0.06794542048400963 1.534 1.436 0.043 0.073
J-c-o-ztfg-ztfr 1D3 True O94 8 36.11165086857157 0.10226980606354523 0.6661029082008424 0.0434110501095072 59911.28885612929 0.39136756172546067 None None 0.13515114728660155 0.06881823609011425 1.524 1.427 0.045 0.077
J-c-o-ztfg-ztfr 1D3 True O94 9 36.05726923249499 0.10631638078298841 0.6679197900785179 0.04330889632076614 59911.29767536591 0.39095375405651134 None None 0.11649653935697818 0.06802234957302214 1.528 1.431 0.044 0.075
J-c-o-ztfg-ztfr 1D3 True O94 10 36.314945549411654 0.13285063664664787 None None 59911.84947410233 0.480690355322825 1.1241779957861844 0.09117868275476412 0.23493746690912973 0.08881619809874498 3.827 3.527 0.0 0.0
J-c-o-ztfg-ztfr 1D3 True O94 11 36.31446753813742 0.13307945354508996 None None 59911.83512434301 0.4767202498253682 1.125367298246692 0.0891243043676131 0.23314377946075573 0.0870513744968012 3.692 3.409 0.0 0.0
J-c-o-ztfg-ztfr 1D3 True O94 12 36.33358517285135 0.13398874149462825 None None 59911.83447237937 0.47690635763420136 1.125152417586559 0.08936170549424785 0.23556994494200587 0.08712325201644158 3.707 3.421 0.0 0.0
J-c-o-ztfg-ztfr 1D3 True O94 13 36.267477382503124 0.13399282888475272 None None 59911.77634478288 0.4747034136159456 1.12374486423545 0.08976516156547118 0.20475858464468602 0.08656952138860695 3.605 3.318 0.0 0.0
J-c-o-ztfg-ztfr 1D3 True O94 14 36.28575373022793 0.1293014698874492 None None 59911.77800700375 0.4763379983338211 1.1232886486172613 0.09062652262804058 0.21535059941409887 0.08789576498705741 3.625 3.333 0.0 0.0
J-c-o-ztfg-ztfr 1D3 True O94 15 36.29561845380939 0.13765394836650413 None None 59911.728948782344 0.4749830219575334 1.122928476688949 0.09010572185203385 0.20824430801266366 0.08572639193584893 3.55 3.262 0.0 0.0
J-ztfg-ztfr 1D3 True O94 0 36.036670719095675 0.11843950010780384 0.6660245078708293 0.04752919008088356 59910.83733285485 0.4262618811313396 None None 0.013100557885221596 0.08075272136616124 1.064 1.034 0.387 0.412
o-ztfg-ztfr  True O94 0 36.07675963498696 0.12028827818140624 0.6029002653153256 0.05005370257499137 59910.84892709375 0.446787186143537 None None -0.1181138590130423 0.08252323283671777 2.558 2.15 0.0 0.004
o-ztfg-ztfr  True F19 6 36.070995728529496 0.11359525442449414 0.6185843127419763 0.04627709725495836 59910.937387006416 0.4236720219858711 None None 0.035730604321161714 0.07150619913045166 2.761 2.302 0.0 0.002
ztfg-ztfr  True O94 0 36.01816163159124 0.1170041126781406 0.6644520040958036 0.04505555096515278 59910.80189370558 0.4087567607858875 None None 0.02107100542595609 0.07664122971840459 0.841 0.811 0.578 0.606
ztfg-ztfr  True F19 6 36.0183343860535 0.12205040081122302 0.6644305216812578 0.04506933377481086 59910.80194384894 0.4088239643882346 None None 0.11299926287971741 0.07204629520345293 0.842 0.812 0.578 0.605
