bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59154.33902506966 4.163498561998047 8.728588964121563 3.401209651247643 1.9704954321450145 9.08459111795638 -2.9503810751641355 6.065808276986544 0.085 0.085 0.771 0.771
c-o  True F19 59151.55617436192 0.7203233627394084 8.349210876174544 0.2560934413554364 -1.1921667792450146 0.8469680915146051 -0.10297961836984172 0.18800705914993057 0.31 0.301 0.999 0.999
c-o  True F99 59151.54919849933 0.7116851785267224 8.262357067267263 0.252493025485447 -1.1828359728223776 0.8358876410302556 -0.12444978324855004 0.18514185959638882 0.256 0.256 1.0 1.0
c-o-ztfg  True F19 59151.89775242077 0.3749411483404142 8.417263358924991 0.06437048692517404 -0.4067589230654916 0.4844667923397642 -0.08040587054244808 0.0643264026205562 0.403 0.355 0.999 1.0
c-o-ztfg  True F99 59151.89965961702 0.3559313528072639 8.325985431809228 0.062245433363075746 -0.4081461426267623 0.4629642332998936 -0.10467429852340653 0.0627755342249915 0.234 0.232 1.0 1.0
c-o-ztfg-ztfr  True F19 59151.795121551986 0.32209977504870174 8.314845038090086 0.06050334221404532 -0.5198583037074503 0.4384428600483036 -0.07206516868839494 0.04850552910400582 0.258 0.244 1.0 1.0
c-o-ztfg-ztfr  True F99 59151.79606869165 0.308198837614423 8.316153349325003 0.05836550693748957 -0.5227555392025667 0.4201562010193221 -0.07496081969549469 0.0467358456145503 0.258 0.255 1.0 1.0
c-o-ztfr  True F19 59151.41818927207 0.4689481953528058 8.340758669911382 0.2076695715446659 -1.215084575126489 0.6694721599314969 -0.0755098042873129 0.16149318067721885 0.402 0.359 0.999 1.0
c-o-ztfr  True F99 59151.40699189606 0.45615844204727085 8.251608640885772 0.20329314203258514 -1.2171727636000056 0.653376781103671 -0.09811867622618775 0.15819520338368806 0.266 0.263 1.0 1.0
c-ztfg  True F99 59152.12656035733 0.4157170857134346 8.345193776026559 0.07066899173740926 -0.14530417844987864 0.5819245976692854 -0.15987493460396066 0.2992776389461519 0.188 0.184 1.0 1.0
c-ztfg-ztfr  True F19 59151.92288054456 0.35669432473879387 8.42141830392518 0.06507238520150344 -0.3651093789074651 0.5042993170844535 -0.03144154155354571 0.05376212406417011 0.567 0.472 0.959 0.988
c-ztfg-ztfr  True F99 59151.91684470285 0.34014761685005307 8.328910373001786 0.06248346788820983 -0.377856911953619 0.48028289989882617 -0.0570362476660342 0.05166113896651181 0.245 0.242 1.0 1.0
c-ztfr  True F99 59151.48201461949 0.5904217249782622 8.3024143230387 0.2447496787214336 -1.1943251976054423 0.9256290692682689 -0.03934622306000433 0.19343007141364837 0.303 0.301 0.992 0.992
J 1D3 True F99 59152.32828898603 14.67159524128389 20.68241064733349 139.48166761775917 678.3685957419466 70625.88550740674 3.712804884226882 26.956308595244803 -1 -1 -1 -1
J 2D True F99 59147.69760379728 29.377981009586044 -27.484735798997804 274.26287005789374 -5.822229060297596 65.3670435533197 -13.770488303145363 109.37669192370274 -1 -1 -1 -1
J-c 1D3 True F99 59152.998566033486 1.069889024962884 8.663077706520976 0.4379183751406609 0.4416267216154428 2.7833764666280554 0.4471807604677836 0.162438990014896 5.527 0.558 0.0 0.693
J-c 2D True F99 59151.49378013989 0.6473303260368054 8.171762041126835 0.26662677235160603 -1.7339686588575407 1.154662041716482 -0.13272474967327166 0.10106487707052073 0.556 0.55 0.734 0.738
J-c-o 1D3 True F99 59153.22678076264 0.20906322228688262 9.35358710742356 0.18025152509144043 0.6443853855838724 0.8933667996550726 0.6876885502742925 0.0808969995967382 2.011 1.793 0.002 0.01
J-c-o 2D True F99 59151.231451537256 0.5807944745479333 8.302877915428713 0.15898711292173187 -1.3158228460126038 0.7726540157970329 -0.09245788094648191 0.08054120999987363 0.274 0.273 1.0 1.0
J-c-o-ztfg 1D3 True F99 59152.79550196743 0.24999876851885228 8.52264924569429 0.07231655696116503 0.3708749670675503 0.47087710793063065 0.2747849146461868 0.043372483029536356 6.459 2.647 0.0 0.0
J-c-o-ztfg 2D True F99 59151.730592470616 0.31574256477083174 8.324758789634794 0.06078568898637341 -0.5189003185060637 0.44086021433396966 -0.09215456788577292 0.04067843279583674 0.277 0.275 1.0 1.0
J-c-o-ztfg-ztfr 1D3 True F99 59152.50348580655 0.2690693902659902 8.592381359429915 0.0757964147658871 0.3608960935744849 0.4612670600211343 0.23322165036021755 0.05079362717211754 8.575 2.669 0.0 0.0
J-c-o-ztfg-ztfr 2D True F19 59151.73124261254 0.3021696497198409 8.306599140881161 0.057228752138524255 -0.5726841039460837 0.42583167372560304 -0.08143612240310993 0.038133474044310126 0.287 0.254 1.0 1.0
J-c-o-ztfg-ztfr 2D True F99 59151.72738901609 0.3018981894720821 8.400311468910939 0.05733564127328695 -0.5752968342677263 0.425764679684758 -0.057518728496351125 0.0382780421704522 0.454 0.385 1.0 1.0
J-c-o-ztfg-ztfr 2D True O94 59151.72733827561 0.3018664739061937 8.400304638752608 0.0573291001718635 -0.5753546597958009 0.42572904979843207 -0.057520475134684 0.03826962128662959 0.47 0.398 0.999 1.0
J-c-o-ztfr 1D3 True F99 59153.09661078267 0.21458148815142739 9.265054312549175 0.1096556999813694 0.896006256227344 0.5920355624427432 0.6456190600698053 0.061788649267939845 1.67 1.476 0.008 0.035
J-c-o-ztfr 2D True F99 59151.28468058306 0.39969251222906127 8.222847724616791 0.11114082946205887 -1.352876956988358 0.6036626363939617 -0.1179824342336886 0.0695270232573066 0.277 0.273 1.0 1.0
J-c-ztfg 1D3 True F99 59153.115319348624 0.2055851262629983 8.4607690717432 0.0779623183580074 0.8048544179571091 0.5867594561595875 0.36011150006680825 0.0396525109153839 2.078 1.984 0.007 0.011
J-c-ztfg 2D True F99 59151.85748764057 0.33617781449616463 8.331679453485487 0.06655498201799555 -0.37696496607204 0.5000980200679406 -0.08322302699949505 0.04508944431291078 0.319 0.315 0.996 0.997
J-c-ztfg-ztfr 1D3 True F99 59152.741047722724 0.2681829646587188 8.638370545391968 0.08232710248627727 0.8442808549997045 0.5555118529113615 0.2918300897972862 0.05159177541177017 10.295 3.587 0.0 0.0
J-c-ztfg-ztfr 2D True F99 59151.78172226505 0.2986640929861225 8.312624844768115 0.05821133898904526 -0.5070168558479564 0.44564576261951805 -0.07511903549242607 0.03820260849028655 0.314 0.306 1.0 1.0
J-c-ztfr 1D3 True F99 59153.24975344466 0.19976638471755223 9.297209643088195 0.11760751193719055 1.8894207105415814 0.7889421672761833 0.6638934694668523 0.06114532567382516 2.186 2.067 0.005 0.009
J-c-ztfr 2D True F99 59151.30834223183 0.46018404499410265 8.194234796980469 0.12149940367510431 -1.4816240408850674 0.7630036431736701 -0.12256620177463629 0.070631685130889 0.339 0.333 0.993 0.994
J-o 1D3 True F99 59153.30339440841 0.19523013132576827 9.591213461223695 0.20170682324388667 0.028864099717595536 0.977727919601003 0.8036295088379094 0.08717208085347768 1.481 1.458 0.081 0.089
J-o 2D True F99 59150.61353926343 0.8345601282192077 8.342105372838397 0.1947775689216932 -1.297580605080324 1.0088089331459262 -0.07991774314979794 0.0988348941803267 0.215 0.214 1.0 1.0
J-o-ztfg 1D3 True F99 59152.79435272336 0.255519194679644 8.526400635794197 0.07343846546068865 0.4659179536282021 0.49149472918102544 0.2756406071010463 0.043480009888370155 7.62 3.105 0.0 0.0
J-o-ztfg 2D True F99 59151.6433244766 0.33294635594545546 8.33162262108602 0.062171873084052615 -0.45482060402462454 0.4627643244343487 -0.09059596411574565 0.04074897826231133 0.271 0.269 1.0 1.0
J-o-ztfg-ztfr 1D3 True F99 59152.498394721355 0.27480303654775884 8.597326670646456 0.07692381253743868 0.40583894552392685 0.47118696675174376 0.23395081402494788 0.05154432998742325 9.79 3.005 0.0 0.0
J-o-ztfg-ztfr 2D True F99 59151.62964346436 0.2899575250019262 8.309442155600909 0.05577319271870823 -0.5749468937697054 0.41506179676159544 -0.08342079860688446 0.03696477395645089 0.283 0.278 1.0 1.0
J-o-ztfr 1D3 True F99 59153.1424999542 0.20626178364958211 9.327806590639188 0.11054165826116688 0.7157309995705439 0.6024321970945183 0.6845429351225658 0.06152726302949321 1.46 1.4 0.05 0.071
J-o-ztfr 2D True F99 59151.091154103975 0.4359587397778133 8.19578647072558 0.12527036153949833 -1.3945791421296103 0.6782570961891962 -0.1367637549396009 0.07960978193668433 0.253 0.249 1.0 1.0
J-ztfg 1D3 True F99 59153.13302847665 0.20347311405724153 8.457216379626296 0.07979796487667123 1.027443139674271 0.62885779945608 0.36326801417319515 0.03950253102715375 2.52 2.47 0.004 0.004
J-ztfg 2D True F99 59151.771531573526 0.3566825647831965 8.340548565513371 0.06865731366791766 -0.28298403723589993 0.531562486888509 -0.08055594723442476 0.04522784818033687 0.332 0.327 0.979 0.98
J-ztfg-ztfr 1D3 True F99 59152.744685620964 0.2715238610825638 8.646510614897089 0.08342954363013214 0.9405534406822165 0.5719159699609511 0.2942384295014768 0.05204980008440699 13.0 4.479 0.0 0.0
J-ztfg-ztfr 2D True F99 59151.72351500466 0.309696793156445 8.316026749769964 0.059157809512431166 -0.45450213904077075 0.4638986876360749 -0.07471673165395634 0.03829315113424096 0.318 0.308 0.999 0.999
J-ztfr 1D3 True F99 59153.27942733174 0.1936917045192565 9.353176769895402 0.11939617142219174 1.6855279952651492 0.8134253793337323 0.6974990902426252 0.0613381636152396 2.404 2.361 0.007 0.009
J-ztfr 2D True F99 59151.04749190496 0.526736542404368 8.153815574783536 0.13898621512537931 -1.641115393067641 0.9414222806227225 -0.14553956344713087 0.08041471463697883 0.304 0.3 0.98 0.981
o  True F99 59150.785080296584 1.0971990256208668 9.12951453959518 5.992925143010985 -1.3817214735869332 1.2955495135266968 0.4945391378509173 4.261319834181458 0.214 0.214 1.0 1.0
o-ztfg  True F99 59151.81020270489 0.3741136168457447 8.332381320824595 0.06345127147729435 -0.35768491728116103 0.4811553776991285 -0.10156629762281946 0.06290167177556232 0.227 0.225 1.0 1.0
