bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59811.26358225769 1.5685623381890457 7.959326605405263 0.28120760602645856 0.3196159959450121 1.6889649283618944 -0.9124044017408306 1.594434634471229 0.77 0.768 0.644 0.646
c-o  True F19 59810.61037428377 1.0519088214651438 8.181563246175582 0.13305416363140862 -1.4381920796622572 0.7073212483272302 -0.16885310329210487 0.11780000379790763 1.063 1.036 0.372 0.412
c-o  True F99 59810.595537937654 1.0326293998746627 8.1042360014347 0.13086713414739215 -1.425981651776382 0.6983600098448491 -0.1905528304145459 0.11595650325825102 0.997 0.994 0.472 0.475
c-o-ztfg  True F19 59810.45244443486 0.6597017922172685 8.17241613852957 0.05195614415494993 -1.2635021897128909 0.5851130869889217 -0.18124881171833845 0.06735359870139199 0.959 0.924 0.543 0.606
c-o-ztfg  True F99 59810.44735927812 0.65219786151558 8.096168403087852 0.05149315522525614 -1.2508323655937486 0.5763817710885781 -0.20218650776302285 0.06658606169535523 0.821 0.819 0.778 0.781
c-o-ztfg-ztfr  True F19 59810.09878820047 0.5243627464818502 8.087055288922206 0.04944064103510435 -1.4037693780707399 0.46445560555490906 -0.09252132249027312 0.04567462911568444 0.885 0.843 0.702 0.777
c-o-ztfg-ztfr  True F99 59810.09178129508 0.514415295873902 8.08905655772389 0.048854126517787956 -1.3831176747850542 0.4536456220561617 -0.09428356323725623 0.044926363626066286 0.885 0.868 0.703 0.733
c-o-ztfr  True F19 59810.083747430836 0.6460747038712003 8.191195730190753 0.1128357974250386 -1.545132478425151 0.5115343789305273 -0.04771984565196055 0.09134668752702832 1.141 1.062 0.245 0.364
c-o-ztfr  True F99 59810.079913075795 0.6291291407340008 8.116343056548924 0.11027497978318203 -1.517802883475316 0.4988709140130795 -0.06703155165931787 0.08922450246010391 1.018 1.0 0.439 0.471
c-ztfg  True F99 59810.22219806937 0.7647035583300508 8.105560656242119 0.05441655541516209 -0.5978338658047297 0.7090598845357298 -0.23056157704293717 0.15828007755526805 0.471 0.47 0.966 0.967
c-ztfg-ztfr  True F19 59809.76884311384 0.5933752386826268 8.182589460245776 0.052621394907390186 -0.886007088631938 0.5241892126957446 -0.03217381173100681 0.05023502524298148 0.775 0.703 0.795 0.876
c-ztfg-ztfr  True F99 59809.76862621074 0.581075144188742 8.10645926787009 0.051967290887181265 -0.8799882579193621 0.5125055350067397 -0.05244139557639615 0.04937530392017484 0.501 0.494 0.987 0.988
c-ztfr  True F99 59809.83905822257 0.7111426191585507 8.225088659809519 0.1259785009121931 -0.8199779681215195 0.6066258924391494 0.048662465394948035 0.10462908337915026 0.583 0.581 0.927 0.929
J-c-o 1D3 True F99 59810.80510460395 1.0542123880818393 8.19119345280523 0.1181362609897534 -1.2929772541223385 0.7172273684266736 -0.09331127294928948 0.09585778324681685 0.956 0.951 0.537 0.546
J-c-o-ztfg-ztfr 1D3 True F19 59810.19729211948 0.5155520765734881 8.176494002816941 0.04900655537958863 -1.4382026136861383 0.46541686787470293 -0.05962647949403835 0.044562449407387524 1.07 0.98 0.34 0.515
J-c-o-ztfg-ztfr 1D3 True F99 59810.19729177824 0.5155831787349584 8.176489930262488 0.04900983455935477 -1.4381876784674585 0.4654454641724242 -0.0596382064088287 0.04456857472176185 1.056 0.969 0.365 0.537
J-c-o-ztfg-ztfr 1D3 True O94 59810.19589918331 0.5155886795001875 8.098282429329466 0.04895273035556186 -1.4367466068371937 0.4654296300627983 -0.07846284581411343 0.0445072688184196 0.902 0.849 0.671 0.769
J-o-ztfr 1D3 True F99 59810.45406415128 0.6610632065296876 8.090941281721497 0.24310889500025482 -2.041591917850784 0.6409963794401176 -0.0713990073705075 0.18575950447967152 1.146 1.123 0.266 0.293
J-ztfg-ztfr 1D3 True F99 59809.77511455531 0.8283167740821362 8.094856061442222 0.05273994646287023 -0.7345305965502497 0.7726393277744154 -0.05088503001681944 0.04688884258745741 0.353 0.348 0.991 0.992
o  True F99 59809.912868479034 1.8376095464674733 4.641649273019546 4.669418329097683 -2.741788208344787 1.0142662510555136 -2.90039581466302 4.062668416585323 1.093 1.09 0.351 0.354
o-ztfg  True F99 59810.68055558219 0.7485255108024637 8.087423658022319 0.05326276770666708 -1.8812853889998766 0.7616322367310846 -0.188565876755716 0.06790507512803846 0.902 0.9 0.607 0.611
o-ztfg-ztfr  True F19 59810.2945719452 0.5874315760143041 8.149321701963743 0.05091715952111582 -1.6950485144843697 0.5828978250181808 -0.0775671007796607 0.04646525931662232 1.138 1.039 0.26 0.403
o-ztfg-ztfr  True F99 59810.283069204 0.579518455338751 8.073144016008012 0.0503220791651163 -1.6499397913836926 0.5667049646720154 -0.0982729447006075 0.045652601365820625 0.952 0.934 0.552 0.584
o-ztfr  True F99 59809.664673572675 0.9153744154875988 5.870882003469039 1.4444996491566087 -1.5805866983026469 0.7048242359550276 -1.8894119015555468 1.2306329295725937 0.955 0.952 0.535 0.539
ztfg  True F99 59809.307509102866 1.773941951442516 8.619539883964865 2.306824747993784 -1.8800496896492325 3.0449407593628597 2.2722980761457245 5.9640400006295575 0.138 0.136 0.968 0.969
ztfg-ztfr  True F19 59809.53482144684 1.0060746736066442 8.158139704100643 0.05661024182258035 -0.6075782157303468 0.841839395362492 -0.046792147447392976 0.051830691989740926 0.725 0.639 0.761 0.845
ztfg-ztfr  True F99 59809.520646905585 0.9908585423330534 8.081146035378136 0.05605905649180938 -0.5977286889715456 0.8246555451935469 -0.06763609889787238 0.05101094062207609 0.33 0.328 0.993 0.993
ztfr  True F99 59809.957303387855 1.7641846639520844 10.934294030354554 7.101553655198358 -1.0394077754241802 1.383017400760066 2.138647136963387 5.273601865634933 0.563 0.559 0.787 0.79
